0, 1.1547
0.00264396, 1.1548
0.00528793, 1.15509
0.00793189, 1.15557
0.0105759, 1.15624
0.0132198, 1.15709
0.0158638, 1.15811
0.0185077, 1.15931
0.0211517, 1.16069
0.0237957, 1.16222
0.0264396, 1.16392
0.0290836, 1.16578
0.0317276, 1.16779
0.0343715, 1.16995
0.0370155, 1.17225
0.0396594, 1.1747
0.0423034, 1.17729
0.0449474, 1.18001
0.0475913, 1.18286
0.0502353, 1.18584
0.0528793, 1.18894
0.0555232, 1.19216
0.0581672, 1.1955
0.0608112, 1.19894
0.0634551, 1.20249
0.0660991, 1.20615
0.068743, 1.2099
0.071387, 1.21375
0.074031, 1.21769
0.0766749, 1.22171
0.0793189, 1.22582
0.0819629, 1.23001
0.0846068, 1.23427
0.0872508, 1.23861
0.0898947, 1.24301
0.0925387, 1.24747
0.0951827, 1.25199
0.0978266, 1.25657
0.100471, 1.2612
0.103115, 1.26588
0.105759, 1.2706
0.108402, 1.27536
0.111046, 1.28016
0.11369, 1.28499
0.116334, 1.28984
0.118978, 1.29472
0.121622, 1.29962
0.124266, 1.30453
0.12691, 1.30946
0.129554, 1.31439
0.132198, 1.31933
0.134842, 1.32427
0.137486, 1.32921
0.14013, 1.33413
0.142774, 1.33905
0.145418, 1.34394
0.148062, 1.34882
0.150706, 1.35368
0.15335, 1.35851
0.155994, 1.3633
0.158638, 1.36806
0.161282, 1.37278
0.163926, 1.37746
0.16657, 1.38209
0.169214, 1.38667
0.171858, 1.39119
0.174502, 1.39566
0.177146, 1.40006
0.179789, 1.40439
0.182433, 1.40866
0.185077, 1.41284
0.187721, 1.41695
0.190365, 1.42098
0.193009, 1.42492
0.195653, 1.42876
0.198297, 1.43252
0.200941, 1.43617
0.203585, 1.43972
0.206229, 1.44317
0.208873, 1.4465
0.211517, 1.44972
0.214161, 1.45282
0.216805, 1.4558
0.219449, 1.45865
0.222093, 1.46137
0.224737, 1.46396
0.227381, 1.46641
0.230025, 1.46872
0.232669, 1.47088
0.235313, 1.47289
0.237957, 1.47475
0.240601, 1.47644
0.243245, 1.47798
0.245889, 1.47935
0.248533, 1.48055
0.251177, 1.48158
0.25382, 1.48243
0.256464, 1.48309
0.259108, 1.48357
0.261752, 1.48387
0.264396, 1.48396
0.266673, 1.48445
0.268967, 1.48497
0.27128, 1.48552
